Date,Comment,Sentiment,Platform,Username,Engagement_Count
2025-10-27,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_536,90
2025-10-27,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_275,55
2025-10-27,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_884,27
2025-10-28,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_100,22
2025-10-28,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,Instagram,user_retail_726,440
2025-10-28,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,X,user_retail_820,590
2025-10-28,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_712,134
2025-10-28,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_946,45
2025-10-28,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_553,45
2025-10-28,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_221,71
2025-10-28,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_639,21
2025-10-28,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,YouTube,user_retail_154,27
2025-10-28,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,Instagram,user_retail_896,50
2025-10-28,Lewat sini pas lagi jam istirahat kantor aja.,Netral,X,user_retail_137,32
2025-10-28,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,TikTok,user_retail_850,30
2025-10-28,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_739,16
2025-10-28,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_548,5
2025-10-29,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,X,user_retail_115,25
2025-10-29,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_290,32
2025-10-29,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_291,16
2025-10-29,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_433,11
2025-10-29,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,TikTok,user_retail_949,2
2025-10-29,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_980,18
2025-10-29,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,Instagram,user_retail_522,47
2025-10-29,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_375,111
2025-10-29,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_618,71
2025-10-29,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_144,28
2025-10-29,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_982,44
2025-10-30,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_202,69
2025-10-30,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_190,80
2025-10-30,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,Instagram,user_retail_776,134
2025-10-30,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_294,28
2025-10-30,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,Instagram,user_retail_627,523
2025-10-30,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_254,124
2025-10-30,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_211,108
2025-10-30,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,TikTok,user_retail_628,90
2025-10-30,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_332,61
2025-10-30,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_933,98
2025-10-30,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,X,user_retail_407,161
2025-10-30,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,YouTube,user_retail_789,31
2025-10-31,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_396,25
2025-10-31,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_242,233
2025-10-31,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_219,27
2025-10-31,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_954,19
2025-10-31,Lewat sini pas lagi jam istirahat kantor aja.,Netral,Instagram,user_retail_249,50
2025-10-31,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,TikTok,user_retail_920,56
2025-10-31,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_583,28
2025-10-31,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_157,16
2025-10-31,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_774,31
2025-10-31,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,X,user_retail_253,7
2025-10-31,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_747,135
2025-10-31,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_260,40
2025-10-31,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_334,23
2025-10-31,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_869,18
2025-11-01,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_488,12
2025-11-01,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,X,user_retail_983,213
2025-11-01,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,YouTube,user_retail_639,101
2025-11-01,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_576,87
2025-11-01,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_251,61
2025-11-01,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_503,115
2025-11-01,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_492,25
2025-11-01,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_695,82
2025-11-01,Lewat sini pas lagi jam istirahat kantor aja.,Netral,YouTube,user_retail_350,0
2025-11-01,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,Instagram,user_retail_997,30
2025-11-01,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_184,15
2025-11-01,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_932,35
2025-11-01,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_462,45
2025-11-01,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_292,26
2025-11-02,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_665,8
2025-11-02,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_632,18
2025-11-02,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_992,33
2025-11-02,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_632,77
2025-11-02,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_896,64
2025-11-02,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_325,21
2025-11-02,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,TikTok,user_retail_135,539
2025-11-02,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,Instagram,user_retail_112,451
2025-11-02,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_471,26
2025-11-02,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_319,327
2025-11-02,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_179,94
2025-11-02,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_194,1
2025-11-02,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,TikTok,user_retail_849,3
2025-11-03,Lewat sini pas lagi jam istirahat kantor aja.,Netral,Instagram,user_retail_738,86
2025-11-03,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,X,user_retail_343,56
2025-11-03,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,YouTube,user_retail_361,100
2025-11-03,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_983,27
2025-11-03,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_903,5
2025-11-03,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_719,35
2025-11-03,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,YouTube,user_retail_916,11
2025-11-03,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,X,user_retail_821,363
2025-11-03,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,TikTok,user_retail_912,186
2025-11-03,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,YouTube,user_retail_384,61
2025-11-03,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,X,user_retail_855,57
2025-11-03,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_794,45
2025-11-03,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_133,21
2025-11-04,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,Instagram,user_retail_162,99
2025-11-04,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,YouTube,user_retail_812,758
2025-11-04,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_803,79
2025-11-04,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_464,19
2025-11-04,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_778,62
2025-11-04,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_242,14
2025-11-04,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_902,6
2025-11-04,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,TikTok,user_retail_810,64
2025-11-04,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_538,5
2025-11-04,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,Instagram,user_retail_359,39
2025-11-04,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,YouTube,user_retail_473,426
2025-11-04,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_204,14
2025-11-05,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_657,3
2025-11-05,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,TikTok,user_retail_139,437
2025-11-05,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,YouTube,user_retail_217,1
2025-11-05,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,X,user_retail_801,885
2025-11-05,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_248,91
2025-11-05,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,TikTok,user_retail_172,21
2025-11-06,Lewat sini pas lagi jam istirahat kantor aja.,Netral,YouTube,user_retail_893,18
2025-11-06,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_927,49
2025-11-06,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,TikTok,user_retail_472,430
2025-11-06,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,X,user_retail_600,46
2025-11-06,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_438,43
2025-11-06,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_858,49
2025-11-06,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,TikTok,user_retail_849,88
2025-11-06,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_996,214
2025-11-06,Lewat sini pas lagi jam istirahat kantor aja.,Netral,X,user_retail_559,59
2025-11-06,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_511,27
2025-11-06,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_519,56
2025-11-07,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,TikTok,user_retail_801,52
2025-11-07,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_642,6
2025-11-07,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_763,131
2025-11-07,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_892,6
2025-11-07,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,TikTok,user_retail_608,17
2025-11-07,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_286,47
2025-11-07,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,X,user_retail_284,599
2025-11-07,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_517,13
2025-11-08,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_565,105
2025-11-08,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_824,32
